phase,K,a,y,x,c,x_phase_a,source_type,retarded_type,advanced_route,advanced_type_or_tail,target_count,retarded_visible_count,advanced_full_count,advanced_phase_a_count,advanced_visible_phase_a_count,advanced_tail_phase_a_count,atom_tail_count,phase_loss_tail_count,visible_total,q_total,capture_fraction,tail_fraction,partition_pass,disjoint_pass,phase_subset_pass,route_pass,denominator_pass,all_hooks_pass
calibration,5,8390,9,4295680,5593,2863616,d5:r128:peven:b1,d5:r26:peven:b2,Q_K:T0,Q_K:T0,2935,1235,1698,1207,0,1207,2,491,1235,1700,0.420783645656,0.579216354344,yes,yes,yes,yes,yes,yes
calibration,5,8390,10,8591360,5593,5727232,d5:r128:peven:b1,d5:r26:peven:b2,Q_K:T0,Q_K:T0,6062,2768,3292,2279,0,2279,2,1013,2768,3294,0.456614978555,0.543385021445,yes,yes,yes,yes,yes,yes
calibration,5,8393,8,2148608,5595,1432320,d5:r131:podd:b0,d5:r38:peven:b2,Q_K:T0,Q_K:T0,364,353,9,9,0,9,2,0,353,11,0.969780219780,0.030219780220,yes,yes,yes,yes,yes,yes
calibration,5,8393,9,4297216,5595,2864640,d5:r131:podd:b0,d5:r38:peven:b2,Q_K:T0,Q_K:T0,645,633,10,10,0,10,2,0,633,12,0.981395348837,0.018604651163,yes,yes,yes,yes,yes,yes
calibration,5,8393,10,8594432,5595,5729280,d5:r131:podd:b0,d5:r38:peven:b2,Q_K:T0,Q_K:T0,1206,1193,11,11,0,11,2,0,1193,13,0.989220563847,0.010779436153,yes,yes,yes,yes,yes,yes
calibration,5,8396,8,2149376,5597,1432832,d5:r134:peven:b2,d5:r50:peven:b2,visible,d4:r8:podd:b0,1453,59,1392,996,996,0,2,396,1055,398,0.726083964212,0.273916035788,yes,yes,yes,yes,yes,yes
calibration,5,8396,9,4298752,5597,2865664,d5:r134:peven:b2,d5:r50:peven:b2,visible,d4:r8:podd:b0,2843,113,2728,1816,1816,0,2,912,1929,914,0.678508617657,0.321491382343,yes,yes,yes,yes,yes,yes
calibration,5,8396,10,8597504,5597,5731328,d5:r134:peven:b2,d5:r50:peven:b2,visible,d4:r8:podd:b0,5740,465,5273,3573,3573,0,2,1700,4038,1702,0.703484320557,0.296515679443,yes,yes,yes,yes,yes,yes
calibration,5,8399,8,2150144,5599,1433344,d5:r137:podd:b0,d5:r62:peven:b2,Q_K:T0,Q_K:T0,3987,236,3749,2156,0,2156,2,1593,236,3751,0.059192375219,0.940807624781,yes,yes,yes,yes,yes,yes
calibration,5,8399,9,4300288,5599,2866688,d5:r137:podd:b0,d5:r62:peven:b2,Q_K:T0,Q_K:T0,7967,566,7399,4827,0,4827,2,2572,566,7401,0.071043052592,0.928956947408,yes,yes,yes,yes,yes,yes
calibration,5,8399,10,8600576,5599,5733376,d5:r137:podd:b0,d5:r62:peven:b2,Q_K:T0,Q_K:T0,15721,1032,14687,9852,0,9852,2,4835,1032,14689,0.065644679092,0.934355320908,yes,yes,yes,yes,yes,yes
calibration,5,8402,8,2150912,5601,1433856,d5:r140:peven:b1,d5:r74:peven:b2,Q_K:T0,Q_K:T0,310,299,9,9,0,9,2,0,299,11,0.964516129032,0.035483870968,yes,yes,yes,yes,yes,yes
calibration,5,8402,9,4301824,5601,2867712,d5:r140:peven:b1,d5:r74:peven:b2,Q_K:T0,Q_K:T0,525,513,10,10,0,10,2,0,513,12,0.977142857143,0.022857142857,yes,yes,yes,yes,yes,yes
calibration,5,8402,10,8603648,5601,5735424,d5:r140:peven:b1,d5:r74:peven:b2,Q_K:T0,Q_K:T0,1004,991,11,11,0,11,2,0,991,13,0.987051792829,0.012948207171,yes,yes,yes,yes,yes,yes
calibration,5,8405,8,2151680,5603,1434368,d5:r143:podd:b0,d5:r86:peven:b2,visible,d4:r14:podd:b0,1065,139,924,640,640,0,2,284,779,286,0.731455399061,0.268544600939,yes,yes,yes,yes,yes,yes
calibration,5,8405,9,4303360,5603,2868736,d5:r143:podd:b0,d5:r86:peven:b2,visible,d4:r14:podd:b0,2080,308,1770,1204,1204,0,2,566,1512,568,0.726923076923,0.273076923077,yes,yes,yes,yes,yes,yes
calibration,5,8405,10,8606720,5603,5737472,d5:r143:podd:b0,d5:r86:peven:b2,visible,d4:r14:podd:b0,4194,797,3395,2331,2331,0,2,1064,3128,1066,0.745827372437,0.254172627563,yes,yes,yes,yes,yes,yes
calibration,5,8408,8,2152448,5605,1434880,d5:r146:peven:b2,d5:r98:peven:b2,Q_K:T0,Q_K:T0,592,327,263,199,0,199,2,64,327,265,0.552364864865,0.447635135135,yes,yes,yes,yes,yes,yes
calibration,5,8408,9,4304896,5605,2869760,d5:r146:peven:b2,d5:r98:peven:b2,Q_K:T0,Q_K:T0,1277,710,565,379,0,379,2,186,710,567,0.555990602976,0.444009397024,yes,yes,yes,yes,yes,yes
calibration,5,8408,10,8609792,5605,5739520,d5:r146:peven:b2,d5:r98:peven:b2,Q_K:T0,Q_K:T0,2340,1276,1062,731,0,731,2,331,1276,1064,0.545299145299,0.454700854701,yes,yes,yes,yes,yes,yes
calibration,5,8411,8,2153216,5607,1435392,d5:r149:podd:b0,d5:r110:peven:b2,Q_K:T0,Q_K:T0,166,155,9,9,0,9,2,0,155,11,0.933734939759,0.066265060241,yes,yes,yes,yes,yes,yes
calibration,5,8411,9,4306432,5607,2870784,d5:r149:podd:b0,d5:r110:peven:b2,Q_K:T0,Q_K:T0,338,326,10,10,0,10,2,0,326,12,0.964497041420,0.035502958580,yes,yes,yes,yes,yes,yes
calibration,5,8411,10,8612864,5607,5741568,d5:r149:podd:b0,d5:r110:peven:b2,Q_K:T0,Q_K:T0,739,726,11,11,0,11,2,0,726,13,0.982408660352,0.017591339648,yes,yes,yes,yes,yes,yes
calibration,5,8414,8,2153984,5609,1435904,d5:r152:peven:b1,d5:r122:peven:b2,visible,d4:r20:podd:b0,3524,102,3420,2311,2311,0,2,1109,2413,1111,0.684733257662,0.315266742338,yes,yes,yes,yes,yes,yes
calibration,5,8414,9,4307968,5609,2871808,d5:r152:peven:b1,d5:r122:peven:b2,visible,d4:r20:podd:b0,7181,193,6986,4592,4592,0,2,2394,4785,2396,0.666341735134,0.333658264866,yes,yes,yes,yes,yes,yes
calibration,5,8414,10,8615936,5609,5743616,d5:r152:peven:b1,d5:r122:peven:b2,visible,d4:r20:podd:b0,14265,414,13849,9191,9191,0,2,4658,9605,4660,0.673326323169,0.326673676831,yes,yes,yes,yes,yes,yes
calibration,5,8417,8,2154752,5611,1436416,d5:r155:podd:b0,d5:r134:peven:b2,Q_K:T0,Q_K:T0,2398,272,2124,1466,0,1466,2,658,272,2126,0.113427856547,0.886572143453,yes,yes,yes,yes,yes,yes
calibration,5,8417,9,4309504,5611,2872832,d5:r155:podd:b0,d5:r134:peven:b2,Q_K:T0,Q_K:T0,4858,713,4143,2820,0,2820,2,1323,713,4145,0.146768217373,0.853231782627,yes,yes,yes,yes,yes,yes
calibration,5,8417,10,8619008,5611,5745664,d5:r155:podd:b0,d5:r134:peven:b2,Q_K:T0,Q_K:T0,9573,1381,8190,5598,0,5598,2,2592,1381,8192,0.144259897629,0.855740102371,yes,yes,yes,yes,yes,yes
calibration,5,8420,8,2155520,5613,1436928,d5:r158:peven:b2,d5:r146:peven:b2,Q_K:T0,Q_K:T0,157,146,9,9,0,9,2,0,146,11,0.929936305732,0.070063694268,yes,yes,yes,yes,yes,yes
calibration,5,8420,9,4311040,5613,2873856,d5:r158:peven:b2,d5:r146:peven:b2,Q_K:T0,Q_K:T0,260,248,10,10,0,10,2,0,248,12,0.953846153846,0.046153846154,yes,yes,yes,yes,yes,yes
calibration,5,8420,10,8622080,5613,5747712,d5:r158:peven:b2,d5:r146:peven:b2,Q_K:T0,Q_K:T0,521,508,11,11,0,11,2,0,508,13,0.975047984645,0.024952015355,yes,yes,yes,yes,yes,yes
calibration,5,8423,8,2156288,5615,1437440,d5:r161:podd:b0,d5:r158:peven:b2,visible,d4:r26:podd:b0,15324,50,15272,9936,9936,0,2,5336,9986,5338,0.651657530671,0.348342469329,yes,yes,yes,yes,yes,yes
calibration,5,8423,9,4312576,5615,2874880,d5:r161:podd:b0,d5:r158:peven:b2,visible,d4:r26:podd:b0,30599,106,30491,20444,20444,0,2,10047,20550,10049,0.671590574855,0.328409425145,yes,yes,yes,yes,yes,yes
calibration,5,8423,10,8625152,5615,5749760,d5:r161:podd:b0,d5:r158:peven:b2,visible,d4:r26:podd:b0,60753,197,60554,40177,40177,0,2,20377,40374,20379,0.664559774826,0.335440225174,yes,yes,yes,yes,yes,yes
calibration,5,8426,8,2157056,5617,1437952,d5:r164:peven:b1,d5:r170:peven:b2,Q_K:T0,Q_K:T0,1203,152,1049,711,0,711,2,338,152,1051,0.126350789692,0.873649210308,yes,yes,yes,yes,yes,yes
calibration,5,8426,9,4314112,5617,2875904,d5:r164:peven:b1,d5:r170:peven:b2,Q_K:T0,Q_K:T0,2368,273,2093,1417,0,1417,2,676,273,2095,0.115287162162,0.884712837838,yes,yes,yes,yes,yes,yes
calibration,5,8426,10,8628224,5617,5751808,d5:r164:peven:b1,d5:r170:peven:b2,Q_K:T0,Q_K:T0,4808,533,4273,2927,0,2927,2,1346,533,4275,0.110856905158,0.889143094842,yes,yes,yes,yes,yes,yes
calibration,5,8429,8,2157824,5619,1438464,d5:r167:podd:b0,d5:r182:peven:b2,Q_K:T0,Q_K:T0,3037,3026,9,9,0,9,2,0,3026,11,0.996378004610,0.003621995390,yes,yes,yes,yes,yes,yes
calibration,5,8429,9,4315648,5619,2876928,d5:r167:podd:b0,d5:r182:peven:b2,Q_K:T0,Q_K:T0,7317,7305,10,10,0,10,2,0,7305,12,0.998359983600,0.001640016400,yes,yes,yes,yes,yes,yes
calibration,5,8429,10,8631296,5619,5753856,d5:r167:podd:b0,d5:r182:peven:b2,Q_K:T0,Q_K:T0,14135,14122,11,11,0,11,2,0,14122,13,0.999080297135,0.000919702865,yes,yes,yes,yes,yes,yes
calibration,5,8432,8,2158592,5621,1438976,d5:r170:peven:b2,d5:r194:peven:b2,visible,d4:r32:podd:b0,778,96,680,486,486,0,2,194,582,196,0.748071979434,0.251928020566,yes,yes,yes,yes,yes,yes
calibration,5,8432,9,4317184,5621,2877952,d5:r170:peven:b2,d5:r194:peven:b2,visible,d4:r32:podd:b0,1508,242,1264,877,877,0,2,387,1119,389,0.742042440318,0.257957559682,yes,yes,yes,yes,yes,yes
calibration,5,8432,10,8634368,5621,5755904,d5:r170:peven:b2,d5:r194:peven:b2,visible,d4:r32:podd:b0,2936,464,2470,1680,1680,0,2,790,2144,792,0.730245231608,0.269754768392,yes,yes,yes,yes,yes,yes
calibration,5,8435,8,2159360,5623,1439488,d5:r173:podd:b0,d5:r206:peven:b2,Q_K:T0,Q_K:T0,809,660,147,107,0,107,2,40,660,149,0.815822002472,0.184177997528,yes,yes,yes,yes,yes,yes
calibration,5,8435,9,4318720,5623,2878976,d5:r173:podd:b0,d5:r206:peven:b2,Q_K:T0,Q_K:T0,1755,1490,263,182,0,182,2,81,1490,265,0.849002849003,0.150997150997,yes,yes,yes,yes,yes,yes
calibration,5,8435,10,8637440,5623,5757952,d5:r173:podd:b0,d5:r206:peven:b2,Q_K:T0,Q_K:T0,3274,2787,485,351,0,351,2,134,2787,487,0.851252290776,0.148747709224,yes,yes,yes,yes,yes,yes
calibration,5,8438,8,2160128,5625,1440000,d5:r176:peven:b1,d5:r218:peven:b2,Q_K:T0,Q_K:T0,381,370,9,9,0,9,2,0,370,11,0.971128608924,0.028871391076,yes,yes,yes,yes,yes,yes
calibration,5,8438,9,4320256,5625,2880000,d5:r176:peven:b1,d5:r218:peven:b2,Q_K:T0,Q_K:T0,753,741,10,10,0,10,2,0,741,12,0.984063745020,0.015936254980,yes,yes,yes,yes,yes,yes
calibration,5,8438,10,8640512,5625,5760000,d5:r176:peven:b1,d5:r218:peven:b2,Q_K:T0,Q_K:T0,1479,1466,11,11,0,11,2,0,1466,13,0.991210277214,0.008789722786,yes,yes,yes,yes,yes,yes
calibration,5,8441,8,2160896,5627,1440512,d5:r179:podd:b0,d5:r230:peven:b2,visible,d4:r38:podd:b0,3257,63,3192,2130,2130,0,2,1062,2193,1064,0.673319005220,0.326680994780,yes,yes,yes,yes,yes,yes
calibration,5,8441,9,4321792,5627,2881024,d5:r179:podd:b0,d5:r230:peven:b2,visible,d4:r38:podd:b0,6518,100,6416,4156,4156,0,2,2260,4256,2262,0.652961030991,0.347038969009,yes,yes,yes,yes,yes,yes
calibration,5,8441,10,8643584,5627,5762048,d5:r179:podd:b0,d5:r230:peven:b2,visible,d4:r38:podd:b0,12569,185,12382,8512,8512,0,2,3870,8697,3872,0.691940488503,0.308059511497,yes,yes,yes,yes,yes,yes
calibration,5,8444,8,2161664,5629,1441024,d5:r182:peven:b2,d5:r242:peven:b2,Q_K:T0,Q_K:T0,4057,1293,2762,1852,0,1852,2,910,1293,2764,0.318708405226,0.681291594774,yes,yes,yes,yes,yes,yes
calibration,5,8444,9,4323328,5629,2882048,d5:r182:peven:b2,d5:r242:peven:b2,Q_K:T0,Q_K:T0,8458,2547,5909,3710,0,3710,2,2199,2547,5911,0.301135020099,0.698864979901,yes,yes,yes,yes,yes,yes
calibration,5,8444,10,8646656,5629,5764096,d5:r182:peven:b2,d5:r242:peven:b2,Q_K:T0,Q_K:T0,16657,4873,11782,7739,0,7739,2,4043,4873,11784,0.292549678814,0.707450321186,yes,yes,yes,yes,yes,yes
calibration,5,8447,8,2162432,5631,1441536,d5:r185:podd:b0,d5:r11:peven:b2,Q_K:T0,Q_K:T0,262,251,9,9,0,9,2,0,251,11,0.958015267176,0.041984732824,yes,yes,yes,yes,yes,yes
calibration,5,8447,9,4324864,5631,2883072,d5:r185:podd:b0,d5:r11:peven:b2,Q_K:T0,Q_K:T0,475,463,10,10,0,10,2,0,463,12,0.974736842105,0.025263157895,yes,yes,yes,yes,yes,yes
calibration,5,8447,10,8649728,5631,5766144,d5:r185:podd:b0,d5:r11:peven:b2,Q_K:T0,Q_K:T0,875,862,11,11,0,11,2,0,862,13,0.985142857143,0.014857142857,yes,yes,yes,yes,yes,yes
calibration,5,8450,8,2163200,5633,1442048,d5:r188:peven:b1,d5:r23:peven:b2,visible,d4:r44:podd:b0,1688,90,1596,1125,1125,0,2,471,1215,473,0.719786729858,0.280213270142,yes,yes,yes,yes,yes,yes
calibration,5,8450,9,4326400,5633,2884096,d5:r188:peven:b1,d5:r23:peven:b2,visible,d4:r44:podd:b0,3329,191,3136,2131,2131,0,2,1005,2322,1007,0.697506758786,0.302493241214,yes,yes,yes,yes,yes,yes
calibration,5,8450,10,8652800,5633,5768192,d5:r188:peven:b1,d5:r23:peven:b2,visible,d4:r44:podd:b0,6289,355,5932,4197,4197,0,2,1735,4552,1737,0.723803466370,0.276196533630,yes,yes,yes,yes,yes,yes
calibration,5,8453,8,2163968,5635,1442560,d5:r191:podd:b0,d5:r35:peven:b2,Q_K:T0,Q_K:T0,576,102,472,343,0,343,2,129,102,474,0.177083333333,0.822916666667,yes,yes,yes,yes,yes,yes
calibration,5,8453,9,4327936,5635,2885120,d5:r191:podd:b0,d5:r35:peven:b2,Q_K:T0,Q_K:T0,1186,197,987,639,0,639,2,348,197,989,0.166104553120,0.833895446880,yes,yes,yes,yes,yes,yes
calibration,5,8453,10,8655872,5635,5770240,d5:r191:podd:b0,d5:r35:peven:b2,Q_K:T0,Q_K:T0,2254,399,1853,1289,0,1289,2,564,399,1855,0.177018633540,0.822981366460,yes,yes,yes,yes,yes,yes
calibration,5,8456,8,2164736,5637,1443072,d5:r194:peven:b2,d5:r47:peven:b2,Q_K:T0,Q_K:T0,365,354,9,9,0,9,2,0,354,11,0.969863013699,0.030136986301,yes,yes,yes,yes,yes,yes
calibration,5,8456,9,4329472,5637,2886144,d5:r194:peven:b2,d5:r47:peven:b2,Q_K:T0,Q_K:T0,711,699,10,10,0,10,2,0,699,12,0.983122362869,0.016877637131,yes,yes,yes,yes,yes,yes
calibration,5,8456,10,8658944,5637,5772288,d5:r194:peven:b2,d5:r47:peven:b2,Q_K:T0,Q_K:T0,1309,1296,11,11,0,11,2,0,1296,13,0.990068754775,0.009931245225,yes,yes,yes,yes,yes,yes
calibration,5,8459,8,2165504,5639,1443584,d5:r197:podd:b0,d5:r59:peven:b2,visible,d4:r50:podd:b0,556,233,321,221,221,0,2,100,454,102,0.816546762590,0.183453237410,yes,yes,yes,yes,yes,yes
calibration,5,8459,9,4331008,5639,2887168,d5:r197:podd:b0,d5:r59:peven:b2,visible,d4:r50:podd:b0,1032,449,581,422,422,0,2,159,871,161,0.843992248062,0.156007751938,yes,yes,yes,yes,yes,yes
calibration,5,8459,10,8662016,5639,5774336,d5:r197:podd:b0,d5:r59:peven:b2,visible,d4:r50:podd:b0,2103,852,1249,842,842,0,2,407,1694,409,0.805515929624,0.194484070376,yes,yes,yes,yes,yes,yes
calibration,5,8462,8,2166272,5641,1444096,d5:r200:peven:b1,d5:r71:peven:b2,Q_K:T0,Q_K:T0,1049,876,171,108,0,108,2,63,876,173,0.835081029552,0.164918970448,yes,yes,yes,yes,yes,yes
calibration,5,8462,9,4332544,5641,2888192,d5:r200:peven:b1,d5:r71:peven:b2,Q_K:T0,Q_K:T0,2197,1823,372,219,0,219,2,153,1823,374,0.829767865271,0.170232134729,yes,yes,yes,yes,yes,yes
calibration,5,8462,10,8665088,5641,5776384,d5:r200:peven:b1,d5:r71:peven:b2,Q_K:T0,Q_K:T0,4234,3420,812,501,0,501,2,311,3420,814,0.807746811526,0.192253188474,yes,yes,yes,yes,yes,yes
calibration,5,8465,8,2167040,5643,1444608,d5:r203:podd:b0,d5:r83:peven:b2,Q_K:T0,Q_K:T0,463,452,9,9,0,9,2,0,452,11,0.976241900648,0.023758099352,yes,yes,yes,yes,yes,yes
calibration,5,8465,9,4334080,5643,2889216,d5:r203:podd:b0,d5:r83:peven:b2,Q_K:T0,Q_K:T0,854,842,10,10,0,10,2,0,842,12,0.985948477752,0.014051522248,yes,yes,yes,yes,yes,yes
calibration,5,8465,10,8668160,5643,5778432,d5:r203:podd:b0,d5:r83:peven:b2,Q_K:T0,Q_K:T0,1767,1754,11,11,0,11,2,0,1754,13,0.992642897566,0.007357102434,yes,yes,yes,yes,yes,yes
calibration,5,8468,8,2167808,5645,1445120,d5:r206:peven:b2,d5:r95:peven:b2,visible,d4:r56:podd:b0,3170,218,2950,1996,1996,0,2,954,2214,956,0.698422712934,0.301577287066,yes,yes,yes,yes,yes,yes
calibration,5,8468,9,4335616,5645,2890240,d5:r206:peven:b2,d5:r95:peven:b2,visible,d4:r56:podd:b0,6764,451,6311,3993,3993,0,2,2318,4444,2320,0.657007687759,0.342992312241,yes,yes,yes,yes,yes,yes
calibration,5,8468,10,8671232,5645,5780480,d5:r206:peven:b2,d5:r95:peven:b2,visible,d4:r56:podd:b0,13217,793,12422,8432,8432,0,2,3990,9225,3992,0.697964742377,0.302035257623,yes,yes,yes,yes,yes,yes
calibration,5,8471,8,2168576,5647,1445632,d5:r209:podd:b0,d5:r107:peven:b2,Q_K:T0,Q_K:T0,6276,5829,445,226,0,226,2,219,5829,447,0.928776290631,0.071223709369,yes,yes,yes,yes,yes,yes
calibration,5,8471,9,4337152,5647,2891264,d5:r209:podd:b0,d5:r107:peven:b2,Q_K:T0,Q_K:T0,11807,10953,852,599,0,599,2,253,10953,854,0.927670026256,0.072329973744,yes,yes,yes,yes,yes,yes
calibration,5,8471,10,8674304,5647,5782528,d5:r209:podd:b0,d5:r107:peven:b2,Q_K:T0,Q_K:T0,23077,21385,1690,1081,0,1081,2,609,21385,1692,0.926680244399,0.073319755601,yes,yes,yes,yes,yes,yes
calibration,5,8474,8,2169344,5649,1446144,d5:r212:peven:b1,d5:r119:peven:b2,Q_K:T0,Q_K:T0,348,337,9,9,0,9,2,0,337,11,0.968390804598,0.031609195402,yes,yes,yes,yes,yes,yes
calibration,5,8474,9,4338688,5649,2892288,d5:r212:peven:b1,d5:r119:peven:b2,Q_K:T0,Q_K:T0,646,634,10,10,0,10,2,0,634,12,0.981424148607,0.018575851393,yes,yes,yes,yes,yes,yes
calibration,5,8474,10,8677376,5649,5784576,d5:r212:peven:b1,d5:r119:peven:b2,Q_K:T0,Q_K:T0,1258,1245,11,11,0,11,2,0,1245,13,0.989666136725,0.010333863275,yes,yes,yes,yes,yes,yes
calibration,5,8477,8,2170112,5651,1446656,d5:r215:podd:b0,d5:r131:peven:b2,visible,d4:r62:podd:b0,2061,87,1972,1316,1316,0,2,656,1403,658,0.680737506065,0.319262493935,yes,yes,yes,yes,yes,yes
calibration,5,8477,9,4340224,5651,2893312,d5:r215:podd:b0,d5:r131:peven:b2,visible,d4:r62:podd:b0,4130,175,3953,2586,2586,0,2,1367,2761,1369,0.668523002421,0.331476997579,yes,yes,yes,yes,yes,yes
calibration,5,8477,10,8680448,5651,5786624,d5:r215:podd:b0,d5:r131:peven:b2,visible,d4:r62:podd:b0,8022,325,7695,5151,5151,0,2,2544,5476,2546,0.682622787335,0.317377212665,yes,yes,yes,yes,yes,yes
calibration,5,8480,8,2170880,5653,1447168,d5:r218:peven:b2,d5:r143:peven:b2,Q_K:T0,Q_K:T0,1288,183,1103,723,0,723,2,380,183,1105,0.142080745342,0.857919254658,yes,yes,yes,yes,yes,yes
calibration,5,8480,9,4341760,5653,2894336,d5:r218:peven:b2,d5:r143:peven:b2,Q_K:T0,Q_K:T0,2459,359,2098,1449,0,1449,2,649,359,2100,0.145994306629,0.854005693371,yes,yes,yes,yes,yes,yes
calibration,5,8480,10,8683520,5653,5788672,d5:r218:peven:b2,d5:r143:peven:b2,Q_K:T0,Q_K:T0,12022,690,11330,7482,0,7482,2,3848,690,11332,0.057394776244,0.942605223756,yes,yes,yes,yes,yes,yes
calibration,5,8483,8,2171648,5655,1447680,d5:r221:podd:b0,d5:r155:peven:b2,Q_K:T0,Q_K:T0,969,958,9,9,0,9,2,0,958,11,0.988648090815,0.011351909185,yes,yes,yes,yes,yes,yes
calibration,5,8483,9,4343296,5655,2895360,d5:r221:podd:b0,d5:r155:peven:b2,Q_K:T0,Q_K:T0,1977,1965,10,10,0,10,2,0,1965,12,0.993930197269,0.006069802731,yes,yes,yes,yes,yes,yes
calibration,5,8483,10,8686592,5655,5790720,d5:r221:podd:b0,d5:r155:peven:b2,Q_K:T0,Q_K:T0,3971,3958,11,11,0,11,2,0,3958,13,0.996726265424,0.003273734576,yes,yes,yes,yes,yes,yes
calibration,5,8486,8,2172416,5657,1448192,d5:r224:peven:b1,d5:r167:peven:b2,visible,d4:r68:podd:b0,1099,448,649,434,434,0,2,215,882,217,0.802547770701,0.197452229299,yes,yes,yes,yes,yes,yes
calibration,5,8486,9,4344832,5657,2896384,d5:r224:peven:b1,d5:r167:peven:b2,visible,d4:r68:podd:b0,2166,879,1285,862,862,0,2,423,1741,425,0.803785780240,0.196214219760,yes,yes,yes,yes,yes,yes
calibration,5,8486,10,8689664,5657,5792768,d5:r224:peven:b1,d5:r167:peven:b2,visible,d4:r68:podd:b0,4189,1601,2586,1686,1686,0,2,900,3287,902,0.784674146574,0.215325853426,yes,yes,yes,yes,yes,yes
calibration,5,8489,8,2173184,5659,1448704,d5:r227:podd:b0,d5:r179:peven:b2,Q_K:T0,Q_K:T0,669,454,213,156,0,156,2,57,454,215,0.678624813154,0.321375186846,yes,yes,yes,yes,yes,yes
calibration,5,8489,9,4346368,5659,2897408,d5:r227:podd:b0,d5:r179:peven:b2,Q_K:T0,Q_K:T0,1368,875,491,289,0,289,2,202,875,493,0.639619883041,0.360380116959,yes,yes,yes,yes,yes,yes
calibration,5,8489,10,8692736,5659,5794816,d5:r227:podd:b0,d5:r179:peven:b2,Q_K:T0,Q_K:T0,2711,1804,905,619,0,619,2,286,1804,907,0.665437108078,0.334562891922,yes,yes,yes,yes,yes,yes
calibration,5,8492,8,2173952,5661,1449216,d5:r230:peven:b2,d5:r191:peven:b2,Q_K:T0,Q_K:T0,224,213,9,9,0,9,2,0,213,11,0.950892857143,0.049107142857,yes,yes,yes,yes,yes,yes
calibration,5,8492,9,4347904,5661,2898432,d5:r230:peven:b2,d5:r191:peven:b2,Q_K:T0,Q_K:T0,453,441,10,10,0,10,2,0,441,12,0.973509933775,0.026490066225,yes,yes,yes,yes,yes,yes
calibration,5,8492,10,8695808,5661,5796864,d5:r230:peven:b2,d5:r191:peven:b2,Q_K:T0,Q_K:T0,1420,1407,11,11,0,11,2,0,1407,13,0.990845070423,0.009154929577,yes,yes,yes,yes,yes,yes
calibration,5,8495,8,2174720,5663,1449728,d5:r233:podd:b0,d5:r203:peven:b2,visible,d4:r74:podd:b0,1781,77,1702,1179,1179,0,2,523,1256,525,0.705221785514,0.294778214486,yes,yes,yes,yes,yes,yes
calibration,5,8495,9,4349440,5663,2899456,d5:r233:podd:b0,d5:r203:peven:b2,visible,d4:r74:podd:b0,3781,138,3641,2264,2264,0,2,1377,2402,1379,0.635281671515,0.364718328485,yes,yes,yes,yes,yes,yes
calibration,5,8495,10,8698880,5663,5798912,d5:r233:podd:b0,d5:r203:peven:b2,visible,d4:r74:podd:b0,7239,258,6979,4600,4600,0,2,2379,4858,2381,0.671087166736,0.328912833264,yes,yes,yes,yes,yes,yes
calibration,5,8498,8,2175488,5665,1450240,d5:r236:peven:b1,d5:r215:peven:b2,Q_K:T0,Q_K:T0,4641,696,3943,2681,0,2681,2,1262,696,3945,0.149967679379,0.850032320621,yes,yes,yes,yes,yes,yes
calibration,5,8498,9,4350976,5665,2900480,d5:r236:peven:b1,d5:r215:peven:b2,Q_K:T0,Q_K:T0,9180,1377,7801,5327,0,5327,2,2474,1377,7803,0.150000000000,0.850000000000,yes,yes,yes,yes,yes,yes
calibration,5,8498,10,8701952,5665,5800960,d5:r236:peven:b1,d5:r215:peven:b2,Q_K:T0,Q_K:T0,19189,2739,16448,10541,0,10541,2,5907,2739,16450,0.142738026995,0.857261973005,yes,yes,yes,yes,yes,yes
calibration,5,8501,8,2176256,5667,1450752,d5:r239:podd:b0,d5:r227:peven:b2,Q_K:T0,Q_K:T0,247,236,9,9,0,9,2,0,236,11,0.955465587045,0.044534412955,yes,yes,yes,yes,yes,yes
calibration,5,8501,9,4352512,5667,2901504,d5:r239:podd:b0,d5:r227:peven:b2,Q_K:T0,Q_K:T0,424,412,10,10,0,10,2,0,412,12,0.971698113208,0.028301886792,yes,yes,yes,yes,yes,yes
calibration,5,8501,10,8705024,5667,5803008,d5:r239:podd:b0,d5:r227:peven:b2,Q_K:T0,Q_K:T0,822,809,11,11,0,11,2,0,809,13,0.984184914842,0.015815085158,yes,yes,yes,yes,yes,yes
calibration,5,8504,8,2177024,5669,1451264,d5:r242:peven:b2,d5:r239:peven:b2,visible,d4:r80:podd:b0,7807,106,7699,5050,5050,0,2,2649,5156,2651,0.660432944793,0.339567055207,yes,yes,yes,yes,yes,yes
calibration,5,8504,9,4354048,5669,2902528,d5:r242:peven:b2,d5:r239:peven:b2,visible,d4:r80:podd:b0,15939,263,15674,10447,10447,0,2,5227,10710,5229,0.671936758893,0.328063241107,yes,yes,yes,yes,yes,yes
calibration,5,8504,10,8708096,5669,5805056,d5:r242:peven:b2,d5:r239:peven:b2,visible,d4:r80:podd:b0,31393,473,30918,20694,20694,0,2,10224,21167,10226,0.674258592680,0.325741407320,yes,yes,yes,yes,yes,yes
calibration,5,8507,8,2177792,5671,1451776,d5:r2:podd:b0,d5:r8:peven:b2,Q_K:T0,Q_K:T0,2837,547,2288,1283,0,1283,2,1005,547,2290,0.192809305605,0.807190694395,yes,yes,yes,yes,yes,yes
