source_id,source,branch,target_id,target,route,multiplicity,scale_weight,scale_weight_decimal,rule_derived
930,d5:r190:podd:b0,retarded,455,d5:r31:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
931,d5:r190:peven:b1,retarded,455,d5:r31:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
932,d5:r190:peven:b2,retarded,455,d5:r31:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
933,d5:r191:podd:b0,retarded,467,d5:r35:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
933,d5:r191:podd:b0,advanced,255,d4:r46:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
934,d5:r191:peven:b1,retarded,467,d5:r35:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
934,d5:r191:peven:b1,advanced,255,d4:r46:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
935,d5:r191:peven:b2,retarded,467,d5:r35:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
935,d5:r191:peven:b2,advanced,255,d4:r46:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
936,d5:r192:podd:b0,retarded,479,d5:r39:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
937,d5:r192:peven:b1,retarded,479,d5:r39:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
