phase,interval_lower,interval_upper_exclusive,modulus,parent_class,parent_residue,lift,a,c,advanced_child,y,x,xAdv,target_count,advanced_count,interval_hook,root_residue_hook,lift_index_hook,integral_c_hook,route_hook,window_hook,member_count_transfer_hook,all_hooks
calibration,1,10369,108,2,56,1,9236,6157,12314,9,4728832,4728576,3389,2621,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,1,9236,6157,12314,10,9457664,9457152,6601,5125,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,1,9560,6373,12746,8,2447360,2447232,1272,963,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,1,9560,6373,12746,9,4894720,4894464,2519,1876,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,1,9560,6373,12746,10,9789440,9788928,4821,3594,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,1,9884,6589,13178,8,2530304,2530176,1824,1666,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,1,9884,6589,13178,9,5060608,5060352,4137,3845,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,1,9884,6589,13178,10,10121216,10120704,8145,7465,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,1,10208,6805,13610,8,2613248,2613120,3863,3477,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,1,10208,6805,13610,9,5226496,5226240,7810,7103,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,1,10208,6805,13610,10,10452992,10452480,15034,13752,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,272,181,362,8,69632,69504,746,608,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,272,181,362,9,139264,139008,1398,1133,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,272,181,362,10,278528,278016,2980,2449,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,596,397,794,8,152576,152448,1089,692,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,596,397,794,9,305152,304896,2181,1460,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,596,397,794,10,610304,609792,4392,2933,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,920,613,1226,8,235520,235392,1000,854,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,920,613,1226,9,471040,470784,1911,1637,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,920,613,1226,10,942080,941568,4029,3521,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,1244,829,1658,8,318464,318336,722,604,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,1244,829,1658,9,636928,636672,1432,1228,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,1244,829,1658,10,1273856,1273344,2954,2533,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,1568,1045,2090,8,401408,401280,690,529,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,1568,1045,2090,9,802816,802560,1220,909,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,1568,1045,2090,10,1605632,1605120,2304,1729,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,1892,1261,2522,8,484352,484224,620,515,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,1892,1261,2522,9,968704,968448,1315,1103,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,1892,1261,2522,10,1937408,1936896,3325,2833,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,2216,1477,2954,8,567296,567168,1806,1642,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,2216,1477,2954,9,1134592,1134336,3380,3093,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,2216,1477,2954,10,2269184,2268672,6368,5826,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,2540,1693,3386,8,650240,650112,885,605,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,2540,1693,3386,9,1300480,1300224,1609,1081,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,2540,1693,3386,10,2600960,2600448,3081,2002,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,2864,1909,3818,8,733184,733056,829,652,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,2864,1909,3818,9,1466368,1466112,1703,1382,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,2864,1909,3818,10,2932736,2932224,3265,2696,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,3188,2125,4250,8,816128,816000,4083,3943,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,3188,2125,4250,9,1632256,1632000,7791,7532,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,3188,2125,4250,10,3264512,3264000,15705,15238,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,3512,2341,4682,8,899072,898944,1303,1140,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,3512,2341,4682,9,1798144,1797888,2601,2320,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,3512,2341,4682,10,3596288,3595776,5899,4708,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,3836,2557,5114,8,982016,981888,695,573,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,3836,2557,5114,9,1964032,1963776,1339,1135,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,3836,2557,5114,10,3928064,3927552,2703,2315,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,4160,2773,5546,8,1064960,1064832,1218,1097,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,4160,2773,5546,9,2129920,2129664,2757,2519,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,4160,2773,5546,10,4259840,4259328,6009,5456,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,4484,2989,5978,8,1147904,1147776,806,605,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,4484,2989,5978,9,2295808,2295552,1539,1164,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,4484,2989,5978,10,4591616,4591104,2878,2206,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,4808,3205,6410,8,1230848,1230720,735,586,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,4808,3205,6410,9,2461696,2461440,1483,1115,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,4808,3205,6410,10,4923392,4922880,3109,2487,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,5132,3421,6842,8,1313792,1313664,1097,970,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,5132,3421,6842,9,2627584,2627328,2299,2062,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,5132,3421,6842,10,5255168,5254656,4506,4064,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,5456,3637,7274,8,1396736,1396608,1513,1359,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,5456,3637,7274,9,2793472,2793216,3303,3020,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,5456,3637,7274,10,5586944,5586432,6571,5958,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,5780,3853,7706,8,1479680,1479552,1703,1370,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,5780,3853,7706,9,2959360,2959104,3125,2494,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,5780,3853,7706,10,5918720,5918208,6340,5066,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,6104,4069,8138,8,1562624,1562496,689,558,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,6104,4069,8138,9,3125248,3124992,1305,1060,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,6104,4069,8138,10,6250496,6249984,2902,2408,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,6428,4285,8570,8,1645568,1645440,1129,797,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,6428,4285,8570,9,3291136,3290880,2430,1810,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,6428,4285,8570,10,6582272,6581760,4710,3438,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,6752,4501,9002,8,1728512,1728384,617,487,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,6752,4501,9002,9,3457024,3456768,1181,940,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,6752,4501,9002,10,6914048,6913536,2202,1799,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,7076,4717,9434,8,1811456,1811328,862,723,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,7076,4717,9434,9,3622912,3622656,1590,1299,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,7076,4717,9434,10,7245824,7245312,2887,2374,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,7400,4933,9866,8,1894400,1894272,629,481,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,7400,4933,9866,9,3788800,3788544,1193,918,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,7400,4933,9866,10,7577600,7577088,2235,1739,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,7724,5149,10298,8,1977344,1977216,1046,853,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,7724,5149,10298,9,3954688,3954432,2312,1893,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,7724,5149,10298,10,7909376,7908864,4573,3784,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,8048,5365,10730,8,2060288,2060160,4218,4088,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,8048,5365,10730,9,4120576,4120320,8133,7875,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,8048,5365,10730,10,8241152,8240640,16204,15748,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,8372,5581,11162,8,2143232,2143104,1579,1298,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,8372,5581,11162,9,4286464,4286208,2906,2381,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,8372,5581,11162,10,8572928,8572416,5487,4530,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,8696,5797,11594,8,2226176,2226048,622,495,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,8696,5797,11594,9,4452352,4452096,1327,1120,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,8696,5797,11594,10,8904704,8904192,2739,2344,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9020,6013,12026,8,2309120,2308992,842,695,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9020,6013,12026,9,4618240,4617984,1580,1277,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9020,6013,12026,10,9236480,9235968,2939,2356,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9344,6229,12458,8,2392064,2391936,834,631,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9344,6229,12458,9,4784128,4783872,1483,1142,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9344,6229,12458,10,9568256,9567744,2722,2055,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9668,6445,12890,8,2475008,2474880,682,541,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9668,6445,12890,9,4950016,4949760,1481,1168,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9668,6445,12890,10,9900032,9899520,3238,2666,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9992,6661,13322,8,2557952,2557824,851,667,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9992,6661,13322,9,5115904,5115648,1811,1464,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,9992,6661,13322,10,10231808,10231296,3548,2825,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,10316,6877,13754,8,2640896,2640768,694,520,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,10316,6877,13754,9,5281792,5281536,1366,1025,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,56,2,10316,6877,13754,10,10563584,10563072,2618,1980,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,65,43,86,8,16640,16512,1017,604,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,65,43,86,9,33280,33024,2589,1308,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,65,43,86,10,66560,66048,5192,2466,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,389,259,518,8,99584,99456,806,270,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,389,259,518,9,199168,198912,1775,537,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,389,259,518,10,398336,397824,3465,1015,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,713,475,950,8,182528,182400,958,359,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,713,475,950,9,365056,364800,1784,654,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,713,475,950,10,730112,729600,3906,1594,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,1037,691,1382,8,265472,265344,1535,948,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,1037,691,1382,9,530944,530688,3136,1996,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,1037,691,1382,10,1061888,1061376,6364,4186,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,1361,907,1814,8,348416,348288,734,465,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,1361,907,1814,9,696832,696576,1814,1322,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,1361,907,1814,10,1393664,1393152,3389,2414,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,1685,1123,2246,8,431360,431232,876,467,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,1685,1123,2246,9,862720,862464,1927,900,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,1685,1123,2246,10,1725440,1724928,4137,1769,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2009,1339,2678,8,514304,514176,1314,593,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2009,1339,2678,9,1028608,1028352,2548,1076,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2009,1339,2678,10,2057216,2056704,4871,2070,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2333,1555,3110,8,597248,597120,1046,343,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2333,1555,3110,9,1194496,1194240,2251,894,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2333,1555,3110,10,2388992,2388480,4151,1649,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2657,1771,3542,8,680192,680064,901,332,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2657,1771,3542,9,1360384,1360128,1642,571,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2657,1771,3542,10,2720768,2720256,3150,1124,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2981,1987,3974,8,763136,763008,795,452,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2981,1987,3974,9,1526272,1526016,1533,857,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,2981,1987,3974,10,3052544,3052032,2975,1681,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,3305,2203,4406,8,846080,845952,663,302,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,3305,2203,4406,9,1692160,1691904,1280,655,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,3305,2203,4406,10,3384320,3383808,2991,1771,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,3629,2419,4838,8,929024,928896,597,275,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,3629,2419,4838,9,1858048,1857792,1064,509,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,3629,2419,4838,10,3716096,3715584,2186,953,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,3953,2635,5270,8,1011968,1011840,1181,901,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,3953,2635,5270,9,2023936,2023680,2367,1802,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,3953,2635,5270,10,4047872,4047360,4395,3288,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,4277,2851,5702,8,1094912,1094784,1082,422,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,4277,2851,5702,9,2189824,2189568,2124,896,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,4277,2851,5702,10,4379648,4379136,4230,1765,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,65,0,4601,3067,6134,8,1177856,1177728,1352,815,True,True,True,True,True,True,True,True
