phase,modulus,parent_class,parent_residue,lift,q,a,c,advanced_child,y,x,xAdv,target_count,advanced_count,root_residue_hook,lift_index_hook,q_membership_hook,integral_c_hook,route_hook,window_hook,member_count_transfer_hook,all_hooks
calibration,108,8,89,0,6,2033,1355,1355,8,520448,520320,746,611,True,True,True,True,True,True,True,True
calibration,108,8,89,0,6,2033,1355,1355,9,1040896,1040640,1769,1499,True,True,True,True,True,True,True,True
calibration,108,8,89,0,6,2033,1355,1355,10,2081792,2081280,3317,2828,True,True,True,True,True,True,True,True
calibration,108,8,89,0,7,2357,1571,1571,8,603392,603264,1152,1037,True,True,True,True,True,True,True,True
calibration,108,8,89,0,7,2357,1571,1571,9,1206784,1206528,2316,2116,True,True,True,True,True,True,True,True
calibration,108,8,89,0,7,2357,1571,1571,10,2413568,2413056,4519,4180,True,True,True,True,True,True,True,True
calibration,108,8,89,1,0,197,131,131,8,50432,50304,878,675,True,True,True,True,True,True,True,True
calibration,108,8,89,1,0,197,131,131,9,100864,100608,1998,1273,True,True,True,True,True,True,True,True
calibration,108,8,89,1,0,197,131,131,10,201728,201216,4271,2851,True,True,True,True,True,True,True,True
calibration,108,8,89,1,1,521,347,347,8,133376,133248,355,252,True,True,True,True,True,True,True,True
calibration,108,8,89,1,1,521,347,347,9,266752,266496,601,435,True,True,True,True,True,True,True,True
calibration,108,8,89,1,1,521,347,347,10,533504,532992,1122,828,True,True,True,True,True,True,True,True
calibration,108,8,89,1,2,845,563,563,8,216320,216192,510,363,True,True,True,True,True,True,True,True
calibration,108,8,89,1,2,845,563,563,9,432640,432384,1262,935,True,True,True,True,True,True,True,True
calibration,108,8,89,1,2,845,563,563,10,865280,864768,2545,1913,True,True,True,True,True,True,True,True
calibration,108,8,89,1,3,1169,779,779,8,299264,299136,559,321,True,True,True,True,True,True,True,True
calibration,108,8,89,1,3,1169,779,779,9,598528,598272,1123,632,True,True,True,True,True,True,True,True
calibration,108,8,89,1,3,1169,779,779,10,1197056,1196544,2111,1193,True,True,True,True,True,True,True,True
calibration,108,8,89,1,4,1493,995,995,8,382208,382080,486,388,True,True,True,True,True,True,True,True
calibration,108,8,89,1,4,1493,995,995,9,764416,764160,881,716,True,True,True,True,True,True,True,True
calibration,108,8,89,1,4,1493,995,995,10,1528832,1528320,1898,1607,True,True,True,True,True,True,True,True
calibration,108,8,89,1,5,1817,1211,1211,8,465152,465024,1695,1578,True,True,True,True,True,True,True,True
calibration,108,8,89,1,5,1817,1211,1211,9,930304,930048,3069,2847,True,True,True,True,True,True,True,True
calibration,108,8,89,1,5,1817,1211,1211,10,1860608,1860096,6003,5591,True,True,True,True,True,True,True,True
calibration,108,8,89,1,6,2141,1427,1427,8,548096,547968,799,651,True,True,True,True,True,True,True,True
calibration,108,8,89,1,6,2141,1427,1427,9,1096192,1095936,1817,1561,True,True,True,True,True,True,True,True
calibration,108,8,89,1,6,2141,1427,1427,10,2192384,2191872,3554,3029,True,True,True,True,True,True,True,True
calibration,108,8,89,1,7,2465,1643,1643,8,631040,630912,363,269,True,True,True,True,True,True,True,True
calibration,108,8,89,1,7,2465,1643,1643,9,1262080,1261824,647,449,True,True,True,True,True,True,True,True
calibration,108,8,89,1,7,2465,1643,1643,10,2524160,2523648,1917,951,True,True,True,True,True,True,True,True
calibration,108,8,89,2,0,305,203,203,8,78080,77952,533,340,True,True,True,True,True,True,True,True
calibration,108,8,89,2,0,305,203,203,9,156160,155904,1038,660,True,True,True,True,True,True,True,True
calibration,108,8,89,2,0,305,203,203,10,312320,311808,2907,2200,True,True,True,True,True,True,True,True
calibration,108,8,89,2,1,629,419,419,8,161024,160896,1284,714,True,True,True,True,True,True,True,True
calibration,108,8,89,2,1,629,419,419,9,322048,321792,2419,1322,True,True,True,True,True,True,True,True
calibration,108,8,89,2,1,629,419,419,10,644096,643584,4852,2609,True,True,True,True,True,True,True,True
calibration,108,8,89,2,2,953,635,635,8,243968,243840,576,348,True,True,True,True,True,True,True,True
calibration,108,8,89,2,2,953,635,635,9,487936,487680,1111,668,True,True,True,True,True,True,True,True
calibration,108,8,89,2,2,953,635,635,10,975872,975360,2021,1246,True,True,True,True,True,True,True,True
calibration,108,8,89,2,3,1277,851,851,8,326912,326784,636,469,True,True,True,True,True,True,True,True
calibration,108,8,89,2,3,1277,851,851,9,653824,653568,1205,908,True,True,True,True,True,True,True,True
calibration,108,8,89,2,3,1277,851,851,10,1307648,1307136,2372,1830,True,True,True,True,True,True,True,True
calibration,108,8,89,2,4,1601,1067,1067,8,409856,409728,2314,2187,True,True,True,True,True,True,True,True
calibration,108,8,89,2,4,1601,1067,1067,9,819712,819456,8254,8026,True,True,True,True,True,True,True,True
calibration,108,8,89,2,4,1601,1067,1067,10,1639424,1638912,15746,15224,True,True,True,True,True,True,True,True
calibration,108,8,89,2,5,1925,1283,1283,8,492800,492672,778,429,True,True,True,True,True,True,True,True
calibration,108,8,89,2,5,1925,1283,1283,9,985600,985344,1500,819,True,True,True,True,True,True,True,True
calibration,108,8,89,2,5,1925,1283,1283,10,1971200,1970688,3016,1736,True,True,True,True,True,True,True,True
calibration,108,8,89,2,6,2249,1499,1499,8,575744,575616,4778,484,True,True,True,True,True,True,True,True
calibration,108,8,89,2,6,2249,1499,1499,9,1151488,1151232,9850,1152,True,True,True,True,True,True,True,True
calibration,108,8,89,2,6,2249,1499,1499,10,2302976,2302464,19858,2397,True,True,True,True,True,True,True,True
calibration,108,8,89,2,7,2573,1715,1715,8,658688,658560,718,556,True,True,True,True,True,True,True,True
calibration,108,8,89,2,7,2573,1715,1715,9,1317376,1317120,1656,1365,True,True,True,True,True,True,True,True
calibration,108,8,89,2,7,2573,1715,1715,10,2634752,2634240,3319,2715,True,True,True,True,True,True,True,True
calibration,108,8,98,0,0,98,65,65,8,25088,24960,1934,1874,True,True,True,True,True,True,True,True
calibration,108,8,98,0,0,98,65,65,9,50176,49920,3895,3796,True,True,True,True,True,True,True,True
calibration,108,8,98,0,0,98,65,65,10,100352,99840,7841,7647,True,True,True,True,True,True,True,True
calibration,108,8,98,0,1,422,281,281,8,108032,107904,1829,1764,True,True,True,True,True,True,True,True
calibration,108,8,98,0,1,422,281,281,9,216064,215808,3496,3389,True,True,True,True,True,True,True,True
calibration,108,8,98,0,1,422,281,281,10,432128,431616,7071,6868,True,True,True,True,True,True,True,True
calibration,108,8,98,0,2,746,497,497,8,190976,190848,1495,1388,True,True,True,True,True,True,True,True
calibration,108,8,98,0,2,746,497,497,9,381952,381696,2856,2673,True,True,True,True,True,True,True,True
calibration,108,8,98,0,2,746,497,497,10,763904,763392,6553,6181,True,True,True,True,True,True,True,True
calibration,108,8,98,0,3,1070,713,713,8,273920,273792,1565,1405,True,True,True,True,True,True,True,True
calibration,108,8,98,0,3,1070,713,713,9,547840,547584,3416,3045,True,True,True,True,True,True,True,True
calibration,108,8,98,0,3,1070,713,713,10,1095680,1095168,6282,5630,True,True,True,True,True,True,True,True
calibration,108,8,98,0,4,1394,929,929,8,356864,356736,970,908,True,True,True,True,True,True,True,True
calibration,108,8,98,0,4,1394,929,929,9,713728,713472,1971,1859,True,True,True,True,True,True,True,True
calibration,108,8,98,0,4,1394,929,929,10,1427456,1426944,3818,3618,True,True,True,True,True,True,True,True
calibration,108,8,98,0,5,1718,1145,1145,8,439808,439680,2037,1969,True,True,True,True,True,True,True,True
calibration,108,8,98,0,5,1718,1145,1145,9,879616,879360,5034,4925,True,True,True,True,True,True,True,True
calibration,108,8,98,0,5,1718,1145,1145,10,1759232,1758720,10071,9882,True,True,True,True,True,True,True,True
calibration,108,8,98,0,6,2042,1361,1361,8,522752,522624,1136,1061,True,True,True,True,True,True,True,True
calibration,108,8,98,0,6,2042,1361,1361,9,1045504,1045248,2812,2651,True,True,True,True,True,True,True,True
calibration,108,8,98,0,6,2042,1361,1361,10,2091008,2090496,5248,4960,True,True,True,True,True,True,True,True
calibration,108,8,98,0,7,2366,1577,1577,8,605696,605568,986,923,True,True,True,True,True,True,True,True
calibration,108,8,98,0,7,2366,1577,1577,9,1211392,1211136,1996,1891,True,True,True,True,True,True,True,True
calibration,108,8,98,0,7,2366,1577,1577,10,2422784,2422272,3786,3609,True,True,True,True,True,True,True,True
calibration,108,8,98,1,0,206,137,137,8,52736,52608,9743,9476,True,True,True,True,True,True,True,True
calibration,108,8,98,1,0,206,137,137,9,105472,105216,19680,19220,True,True,True,True,True,True,True,True
calibration,108,8,98,1,0,206,137,137,10,210944,210432,38434,37569,True,True,True,True,True,True,True,True
calibration,108,8,98,1,1,530,353,353,8,135680,135552,1443,1341,True,True,True,True,True,True,True,True
calibration,108,8,98,1,1,530,353,353,9,271360,271104,3000,2810,True,True,True,True,True,True,True,True
calibration,108,8,98,1,1,530,353,353,10,542720,542208,5601,5236,True,True,True,True,True,True,True,True
calibration,108,8,98,1,2,854,569,569,8,218624,218496,3283,3077,True,True,True,True,True,True,True,True
calibration,108,8,98,1,2,854,569,569,9,437248,436992,7006,6614,True,True,True,True,True,True,True,True
calibration,108,8,98,1,2,854,569,569,10,874496,873984,13657,12929,True,True,True,True,True,True,True,True
calibration,108,8,98,1,3,1178,785,785,8,301568,301440,1517,1358,True,True,True,True,True,True,True,True
calibration,108,8,98,1,3,1178,785,785,9,603136,602880,3016,2727,True,True,True,True,True,True,True,True
calibration,108,8,98,1,3,1178,785,785,10,1206272,1205760,6087,5550,True,True,True,True,True,True,True,True
calibration,108,8,98,1,4,1502,1001,1001,8,384512,384384,1839,1722,True,True,True,True,True,True,True,True
calibration,108,8,98,1,4,1502,1001,1001,9,769024,768768,3534,3305,True,True,True,True,True,True,True,True
calibration,108,8,98,1,4,1502,1001,1001,10,1538048,1537536,7264,6856,True,True,True,True,True,True,True,True
calibration,108,8,98,1,5,1826,1217,1217,8,467456,467328,2970,2791,True,True,True,True,True,True,True,True
calibration,108,8,98,1,5,1826,1217,1217,9,934912,934656,6293,5995,True,True,True,True,True,True,True,True
calibration,108,8,98,1,5,1826,1217,1217,10,1869824,1869312,12156,11624,True,True,True,True,True,True,True,True
calibration,108,8,98,1,6,2150,1433,1433,8,550400,550272,4160,3835,True,True,True,True,True,True,True,True
calibration,108,8,98,1,6,2150,1433,1433,9,1100800,1100544,8641,7905,True,True,True,True,True,True,True,True
calibration,108,8,98,1,6,2150,1433,1433,10,2201600,2201088,17637,16211,True,True,True,True,True,True,True,True
calibration,108,8,98,1,7,2474,1649,1649,8,633344,633216,1641,1547,True,True,True,True,True,True,True,True
calibration,108,8,98,1,7,2474,1649,1649,9,1266688,1266432,3209,3020,True,True,True,True,True,True,True,True
calibration,108,8,98,1,7,2474,1649,1649,10,2533376,2532864,7135,6749,True,True,True,True,True,True,True,True
calibration,108,8,98,2,0,314,209,209,8,80384,80256,2103,1709,True,True,True,True,True,True,True,True
calibration,108,8,98,2,0,314,209,209,9,160768,160512,5731,3254,True,True,True,True,True,True,True,True
calibration,108,8,98,2,0,314,209,209,10,321536,321024,11565,6728,True,True,True,True,True,True,True,True
calibration,108,8,98,2,1,638,425,425,8,163328,163200,35085,34790,True,True,True,True,True,True,True,True
calibration,108,8,98,2,1,638,425,425,9,326656,326400,69517,68979,True,True,True,True,True,True,True,True
calibration,108,8,98,2,1,638,425,425,10,653312,652800,138455,137431,True,True,True,True,True,True,True,True
calibration,108,8,98,2,2,962,641,641,8,246272,246144,4992,4925,True,True,True,True,True,True,True,True
calibration,108,8,98,2,2,962,641,641,9,492544,492288,10161,10031,True,True,True,True,True,True,True,True
calibration,108,8,98,2,2,962,641,641,10,985088,984576,19624,19342,True,True,True,True,True,True,True,True
calibration,108,8,98,2,3,1286,857,857,8,329216,329088,1605,1522,True,True,True,True,True,True,True,True
calibration,108,8,98,2,3,1286,857,857,9,658432,658176,2977,2830,True,True,True,True,True,True,True,True
calibration,108,8,98,2,3,1286,857,857,10,1316864,1316352,5596,5345,True,True,True,True,True,True,True,True
calibration,108,8,98,2,4,1610,1073,1073,8,412160,412032,4574,4497,True,True,True,True,True,True,True,True
calibration,108,8,98,2,4,1610,1073,1073,9,824320,824064,9114,8959,True,True,True,True,True,True,True,True
calibration,108,8,98,2,4,1610,1073,1073,10,1648640,1648128,18492,18189,True,True,True,True,True,True,True,True
calibration,108,8,98,2,5,1934,1289,1289,8,495104,494976,3412,3341,True,True,True,True,True,True,True,True
calibration,108,8,98,2,5,1934,1289,1289,9,990208,989952,6743,6631,True,True,True,True,True,True,True,True
calibration,108,8,98,2,5,1934,1289,1289,10,1980416,1979904,13970,13767,True,True,True,True,True,True,True,True
calibration,108,8,98,2,6,2258,1505,1505,8,578048,577920,3465,3291,True,True,True,True,True,True,True,True
calibration,108,8,98,2,6,2258,1505,1505,9,1156096,1155840,6950,6496,True,True,True,True,True,True,True,True
calibration,108,8,98,2,6,2258,1505,1505,10,2312192,2311680,13544,12691,True,True,True,True,True,True,True,True
calibration,108,8,98,2,7,2582,1721,1721,8,660992,660864,5855,5741,True,True,True,True,True,True,True,True
calibration,108,8,98,2,7,2582,1721,1721,9,1321984,1321728,13102,12903,True,True,True,True,True,True,True,True
calibration,108,8,98,2,7,2582,1721,1721,10,2643968,2643456,26069,25649,True,True,True,True,True,True,True,True
calibration,108,8,107,0,0,107,71,71,8,27392,27264,3557,3461,True,True,True,True,True,True,True,True
calibration,108,8,107,0,0,107,71,71,9,54784,54528,6812,6578,True,True,True,True,True,True,True,True
calibration,108,8,107,0,0,107,71,71,10,109568,109056,13269,12795,True,True,True,True,True,True,True,True
calibration,108,8,107,0,1,431,287,287,8,110336,110208,1757,1697,True,True,True,True,True,True,True,True
calibration,108,8,107,0,1,431,287,287,9,220672,220416,3685,3579,True,True,True,True,True,True,True,True
calibration,108,8,107,0,1,431,287,287,10,441344,440832,7149,6939,True,True,True,True,True,True,True,True
calibration,108,8,107,0,2,755,503,503,8,193280,193152,1955,1843,True,True,True,True,True,True,True,True
calibration,108,8,107,0,2,755,503,503,9,386560,386304,3846,3655,True,True,True,True,True,True,True,True
calibration,108,8,107,0,2,755,503,503,10,773120,772608,7336,7024,True,True,True,True,True,True,True,True
calibration,108,8,107,0,3,1079,719,719,8,276224,276096,59778,59692,True,True,True,True,True,True,True,True
calibration,108,8,107,0,3,1079,719,719,9,552448,552192,118638,118512,True,True,True,True,True,True,True,True
calibration,108,8,107,0,3,1079,719,719,10,1104896,1104384,238359,238157,True,True,True,True,True,True,True,True
calibration,108,8,107,0,4,1403,935,935,8,359168,359040,4292,4233,True,True,True,True,True,True,True,True
calibration,108,8,107,0,4,1403,935,935,9,718336,718080,8271,8178,True,True,True,True,True,True,True,True
calibration,108,8,107,0,4,1403,935,935,10,1436672,1436160,16433,16232,True,True,True,True,True,True,True,True
calibration,108,8,107,0,5,1727,1151,1151,8,442112,441984,7169,7101,True,True,True,True,True,True,True,True
calibration,108,8,107,0,5,1727,1151,1151,9,884224,883968,13834,13724,True,True,True,True,True,True,True,True
calibration,108,8,107,0,5,1727,1151,1151,10,1768448,1767936,26865,26682,True,True,True,True,True,True,True,True
calibration,108,8,107,0,6,2051,1367,1367,8,525056,524928,121556,121455,True,True,True,True,True,True,True,True
calibration,108,8,107,0,6,2051,1367,1367,9,1050112,1049856,244174,244020,True,True,True,True,True,True,True,True
calibration,108,8,107,0,6,2051,1367,1367,10,2100224,2099712,489637,489251,True,True,True,True,True,True,True,True
calibration,108,8,107,0,7,2375,1583,1583,8,608000,607872,3133,3072,True,True,True,True,True,True,True,True
calibration,108,8,107,0,7,2375,1583,1583,9,1216000,1215744,6141,6039,True,True,True,True,True,True,True,True
calibration,108,8,107,0,7,2375,1583,1583,10,2432000,2431488,12037,11799,True,True,True,True,True,True,True,True
calibration,108,8,107,1,0,215,143,143,8,55040,54912,2114,1996,True,True,True,True,True,True,True,True
calibration,108,8,107,1,0,215,143,143,9,110080,109824,4815,4582,True,True,True,True,True,True,True,True
calibration,108,8,107,1,0,215,143,143,10,220160,219648,9737,9312,True,True,True,True,True,True,True,True
calibration,108,8,107,1,1,539,359,359,8,137984,137856,2084,2001,True,True,True,True,True,True,True,True
calibration,108,8,107,1,1,539,359,359,9,275968,275712,4253,4101,True,True,True,True,True,True,True,True
calibration,108,8,107,1,1,539,359,359,10,551936,551424,8601,8341,True,True,True,True,True,True,True,True
calibration,108,8,107,1,2,863,575,575,8,220928,220800,936,868,True,True,True,True,True,True,True,True
